
time,gFx,gFy,gFz,ax,ay,az,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
287.920619,-0.0261,0.1997,0.9593,0.6203,-0.1285,-0.1631,977.5077,18.9344,12.4562,-44.5422,334.4008,-11.9965,-5.2811,99.9860,
288.021135,-0.0179,0.2069,1.0015,0.5520,-0.0908,-0.0428,977.5077,18.4098,11.9316,-44.1274,334.2629,-11.9785,-5.2797,99.9860,
288.121254,-0.0315,0.2136,0.9649,0.6771,-0.0712,0.1693,977.4741,18.4220,12.0170,-43.9322,334.1007,-11.9524,-5.2136,100.3394,
288.221347,-0.0623,0.1997,0.9291,0.6743,-0.0226,-0.0041,977.4589,18.7148,12.0048,-44.6276,333.9001,-11.9352,-5.1568,100.3394,
288.321897,-0.0398,0.1783,0.9477,0.6789,-0.1166,-0.2858,977.4344,18.9100,12.1146,-43.7248,333.6648,-11.9246,-5.1581,100.3394,
288.422058,-0.0227,0.1962,0.9746,0.5282,-0.0502,-0.0879,977.4772,18.7148,12.0170,-44.2250,333.3847,-11.9023,-5.0950,99.6843,
288.522198,-0.0163,0.2058,0.9794,0.6313,-0.0722,-0.1145,977.4314,18.5562,12.6392,-44.3592,333.2493,-11.8925,-5.0216,99.6843,
288.622835,-0.0247,0.1867,0.9682,0.5418,-0.0359,-0.1394,977.3307,18.4098,11.9194,-44.5300,333.1128,-11.8825,-4.8852,99.6843,
288.722989,-0.0136,0.2048,0.9698,0.5548,-0.0750,-0.1903,977.3276,18.8124,12.1024,-44.4202,332.9844,-11.8775,-4.7970,100.3510,
288.823062,-0.0194,0.1932,0.9715,0.4209,-0.1232,-0.0036,977.3246,18.1170,11.9194,-44.3348,332.8613,-11.8690,-4.6928,100.3510,
288.923832,-0.0292,0.1840,0.9723,0.5049,-0.0035,-0.1012,977.3063,18.0560,12.4562,-44.2616,332.7240,-11.8563,-4.5671,100.3510,
289.023709,-0.0106,0.2014,0.9592,0.4160,-0.0011,0.1536,977.2849,17.7632,12.5538,-43.9688,332.6445,-11.8519,-4.4204,100.6162,
289.124396,-0.0405,0.2082,0.9575,0.5623,-0.1282,-0.1900,977.2361,18.3244,12.1756,-45.0424,332.5939,-11.8466,-4.3223,100.6162,
289.224334,-0.0211,0.2071,0.9825,0.3775,-0.0975,0.0328,977.2330,18.3366,12.2854,-44.3470,332.4348,-11.8320,-4.2059,100.6162,
289.324685,-0.0090,0.2105,0.9864,0.6172,-0.0588,0.0628,977.2025,18.5196,12.0902,-45.0302,332.2778,-11.8166,-4.0962,100.6941,
289.425139,-0.0286,0.2100,0.9820,0.4782,-0.0336,-0.0308,977.1781,18.7880,11.7486,-44.2128,332.0847,-11.7985,-3.9672,100.6941,
289.525512,-0.0093,0.2090,1.0040,0.5562,0.0064,0.2120,977.1506,18.4098,11.9194,-44.7252,331.9884,-11.7875,-3.8559,100.6941,
289.625407,0.0191,0.2072,0.9785,0.6996,-0.0488,0.0462,977.0896,18.8124,12.0170,-44.0176,331.8719,-11.7693,-3.7416,100.7082,
289.725949,-0.0290,0.2198,0.9877,0.5019,-0.2065,-0.0525,977.1048,18.0438,12.2732,-44.4568,331.7446,-11.7623,-3.6668,100.7082,
289.826922,-0.0139,0.2083,0.9806,0.3300,-0.0605,-0.1854,977.0956,18.3244,12.1878,-44.7496,331.6173,-11.7592,-3.6274,100.7082,
289.926838,-0.0078,0.2029,0.9833,0.4876,-0.1184,0.1830,977.1262,18.8246,12.3830,-43.6394,331.4831,-11.7577,-3.5606,100.7250,
290.027206,-0.0476,0.2069,0.9593,0.5632,-0.0519,0.1938,977.0651,17.8486,12.2854,-44.0542,331.3415,-11.7504,-3.4700,100.7250,
290.127270,-0.0289,0.2010,0.9637,0.5277,-0.1564,0.1355,977.0529,18.4220,12.0902,-44.9326,331.1681,-11.7437,-3.4679,100.7250,
290.227901,-0.0075,0.2046,0.9591,0.5942,-0.0189,-0.1181,977.0193,18.4220,12.1878,-44.5422,330.9995,-11.7371,-3.4893,100.6874,
290.328171,-0.0380,0.1760,0.9643,0.5024,0.0034,-0.2055,976.9980,18.7392,12.5416,-44.5544,330.8877,-11.7351,-3.5196,100.6874,
290.428241,-0.0049,0.2141,0.9493,0.4528,-0.0966,-0.0660,976.9614,18.3488,12.4562,-44.4568,330.7595,-11.7377,-3.5469,100.6874,
290.528706,-0.0136,0.2044,0.9722,0.3598,-0.0471,-0.1722,977.0346,18.6904,11.6632,-44.2006,330.6798,-11.7389,-3.5692,100.6866,
290.629040,-0.0333,0.2180,1.0010,0.3243,0.0609,0.2377,976.9888,19.0198,12.3708,-44.5300,330.5888,-11.7347,-3.5620,100.6866,
290.729008,-0.0083,0.2052,0.9787,0.6538,0.0287,-0.1021,976.9523,19.2150,12.2854,-43.9200,330.4485,-11.7272,-3.5144,100.6866,
290.829551,0.0031,0.2177,0.9863,0.4436,-0.0164,0.0175,976.9309,18.5196,12.2000,-43.9322,330.2996,-11.7266,-3.4882,100.3853,
290.929620,-0.0174,0.2095,0.9645,0.3958,0.1071,0.1372,976.8821,19.0320,12.4806,-43.5296,330.1931,-11.7311,-3.5127,100.3853,
291.029866,0.0256,0.2028,0.9748,0.5430,-0.1514,0.1098,976.8699,18.8246,12.2854,-44.2372,330.0699,-11.7337,-3.5144,100.3853,
291.131126,-0.0306,0.2090,0.9713,0.4266,-0.0258,0.0668,976.8180,18.7392,12.4440,-45.0424,329.9691,-11.7400,-3.4677,100.4518,
291.230290,-0.0145,0.2037,0.9884,0.4212,-0.0410,0.0147,976.8363,18.9100,12.0048,-44.6154,329.9187,-11.7502,-3.3875,100.4518,
291.331594,-0.0034,0.2065,0.9801,0.4809,0.0012,-0.1843,976.7661,19.4956,12.0170,-44.1030,329.7979,-11.7555,-3.3005,100.4518,
291.431116,-0.0263,0.2022,0.9709,0.5478,0.0864,0.1385,976.7661,19.5322,12.7246,-44.4324,329.6895,-11.7581,-3.2542,100.6013,
291.531301,-0.0351,0.2099,0.9865,0.5301,-0.0558,0.0718,976.7020,18.6904,11.7608,-43.5052,329.6272,-11.7573,-3.2208,100.6013,
291.631795,-0.0040,0.2089,0.9380,0.4359,-0.1012,-0.0383,976.6776,18.7392,12.4684,-43.6394,329.5166,-11.7506,-3.1669,100.6013,
291.732019,-0.0246,0.1975,0.9661,0.3933,-0.1006,-0.0110,976.6838,19.3980,12.1878,-44.4202,329.4569,-11.7472,-3.1392,100.6208,
291.832500,-0.0135,0.1800,0.9517,0.4310,-0.1742,-0.1633,976.6441,19.0198,12.3830,-43.9322,329.3615,-11.7382,-3.0888,100.6208,
291.933060,-0.0241,0.2036,0.9613,0.5112,-0.0400,0.1836,976.6533,19.0198,12.3830,-43.7248,329.3073,-11.7316,-3.0511,100.6208,
292.033187,-0.0031,0.1956,0.9878,0.5013,-0.0783,-0.0073,976.6807,19.5566,11.5900,-43.2734,329.2108,-11.7275,-3.0053,100.7028,
292.133672,-0.0369,0.2000,0.9921,0.3327,-0.0127,0.0801,976.6502,19.4224,12.4562,-44.7252,329.1353,-11.7238,-2.9828,100.7028,
292.233770,-0.0070,0.2027,0.9870,0.3736,-0.0456,0.0533,976.6044,19.3980,12.0292,-44.0054,329.0736,-11.7167,-2.9474,100.7028,
292.334375,-0.0469,0.2013,0.9475,0.3646,0.0591,-0.1292,976.5556,18.9100,12.2000,-43.7248,329.0320,-11.7179,-2.8893,100.6338,
292.434440,-0.0153,0.2014,0.9364,0.3603,-0.0363,0.1835,976.5464,19.3004,12.0170,-44.2128,328.9810,-11.7179,-2.8420,100.6338,
292.534918,-0.0272,0.2094,0.9513,0.4292,-0.0277,0.0152,976.4763,19.4224,12.4562,-44.5300,328.9197,-11.7110,-2.8079,100.6338,
292.635429,-0.0104,0.1955,0.9750,0.2641,-0.0200,-0.1022,976.5342,18.4464,12.4684,-43.6516,328.8606,-11.7025,-2.7564,100.5329,
292.735894,-0.0032,0.2123,0.9830,0.3294,-0.0105,0.0175,976.5097,19.4956,12.1146,-43.8102,328.7729,-11.6967,-2.6889,100.5329,
292.836264,0.0086,0.2210,0.9836,0.2993,-0.0692,0.0486,976.5036,19.4224,12.4684,-43.8224,328.7101,-11.6957,-2.6073,100.5329,
292.936473,-0.0101,0.1840,0.9947,0.2598,0.0313,0.2214,976.4182,18.5318,12.3708,-44.0420,328.6440,-11.6908,-2.5426,100.6308,
293.036933,-0.0024,0.1946,0.9664,0.3785,0.0743,-0.0092,976.4212,18.8124,12.1268,-43.0172,328.5912,-11.6789,-2.4893,100.6308,
293.137417,-0.0227,0.2070,0.9998,0.3745,-0.0089,-0.0331,976.3449,19.7152,12.4806,-43.3100,328.5293,-11.6704,-2.4407,100.6308,
293.237722,-0.0120,0.1975,0.9916,0.4286,-0.0439,-0.1645,976.3663,19.2272,12.4928,-42.5292,328.4593,-11.6635,-2.4074,100.6798,
293.338063,-0.0158,0.2057,0.9914,0.2703,0.0315,0.1032,976.3358,19.5322,12.8100,-44.6398,328.4030,-11.6565,-2.3561,100.6798,
293.438626,-0.0096,0.2040,0.9787,0.3607,0.0491,-0.0218,976.3388,19.4102,12.3830,-43.8224,328.3559,-11.6437,-2.3168,100.6798,
293.539363,-0.0109,0.1982,0.9710,0.3561,-0.0899,0.1104,976.2869,18.8124,12.1024,-44.1274,328.3077,-11.6368,-2.2901,100.7377,
293.639577,0.0048,0.2026,0.9578,0.2786,-0.0086,0.2115,976.2656,19.7152,12.4806,-43.6150,328.2075,-11.6323,-2.2570,100.7377,
293.739827,0.0049,0.1974,0.9583,0.3136,0.0223,-0.2038,976.2717,19.5322,12.7246,-44.2372,328.0952,-11.6250,-2.2310,100.7377,
293.840159,0.0210,0.1885,0.9660,0.1978,0.0086,0.0964,976.2473,19.3858,11.8584,-43.5906,328.0305,-11.6100,-2.2095,100.7391,
293.940934,-0.0125,0.2122,0.9643,0.1631,0.0318,0.0976,976.2106,19.4224,12.5538,-44.0298,327.9472,-11.6010,-2.1917,100.7391,
294.041197,0.0005,0.2016,0.9758,0.4054,0.0028,0.2301,976.1710,19.4224,12.5660,-43.8224,327.9078,-11.5937,-2.1511,100.7391,
294.141211,-0.0227,0.2054,0.9571,0.2067,-0.0727,-0.1408,976.1618,19.0442,12.6514,-43.4442,327.8674,-11.5846,-2.1307,100.7081,
294.241661,0.0022,0.1986,0.9624,0.3143,-0.0678,0.0267,976.1313,19.1052,12.1024,-44.2128,327.8206,-11.5732,-2.0894,100.7081,
294.341882,-0.0030,0.1874,0.9742,0.2756,0.0590,-0.1346,976.0977,19.0198,12.3830,-43.7248,327.7588,-11.5687,-2.0610,100.7081,
294.442469,-0.0122,0.1860,0.9771,0.3556,0.0081,-0.1071,976.0611,19.2028,12.2122,-43.7126,327.6887,-11.5641,-2.0469,100.5425,
294.542583,0.0024,0.2059,0.9498,0.3671,-0.0503,-0.1373,976.0123,19.1296,12.5660,-43.6394,327.6430,-11.5554,-2.0691,100.5425,
294.643214,0.0011,0.2254,0.9795,0.2924,-0.0581,-0.1923,976.0184,19.1174,12.2854,-44.2250,327.5845,-11.5437,-2.0573,100.5425,
294.743143,0.0037,0.2089,0.9792,0.2837,0.0271,-0.0061,976.0428,19.1052,12.2000,-44.2250,327.5291,-11.5380,-2.0871,100.1247,
294.843714,-0.0147,0.1945,0.9430,0.2531,-0.0638,-0.3062,975.9970,19.6176,12.6270,-44.7374,327.4840,-11.5313,-2.1029,100.1247,
294.943803,-0.0144,0.1866,0.9774,0.4500,0.0523,-0.2721,976.0397,18.9466,12.8222,-43.7492,327.4502,-11.5260,-2.1468,100.1247,
295.044402,-0.0070,0.1928,0.9736,0.2232,0.0546,0.0137,975.9909,19.8006,12.3952,-43.4076,327.4096,-11.5208,-2.1450,100.5172,
295.144819,-0.0124,0.1908,0.9700,0.2449,-0.0053,-0.2407,975.9604,19.2394,12.7368,-44.0420,327.3875,-11.5147,-2.1298,100.5172,
295.245589,-0.0139,0.1960,0.9621,0.2061,-0.0365,0.0142,975.9146,19.0442,12.6514,-43.7370,327.3531,-11.5141,-2.1329,100.5172,
295.345565,-0.0239,0.2124,0.9423,0.0318,0.0421,-0.0795,975.9512,19.7396,13.0052,-43.6394,327.3119,-11.5075,-2.1746,100.6138,
295.445979,-0.0088,0.2016,0.9637,0.2886,0.0064,-0.0938,975.9329,19.5322,12.6636,-43.2246,327.2652,-11.5050,-2.2029,100.6138,
295.546285,-0.0097,0.2079,0.9751,0.3170,-0.0068,-0.2100,975.9421,19.0198,12.2854,-44.1274,327.2167,-11.5089,-2.2219,100.6138,
295.646281,-0.0119,0.1823,0.9641,0.4387,0.0564,-0.0763,975.9298,19.3370,12.8222,-43.9444,327.1838,-11.5075,-2.2095,100.6387,
295.746879,-0.0209,0.2063,0.9510,0.3125,-0.0342,-0.0799,975.8627,19.1418,12.6514,-43.7370,327.1414,-11.5045,-2.1821,100.6387,
295.847160,-0.0032,0.1987,0.9622,0.2724,-0.0498,-0.1276,975.8871,19.4102,12.3830,-43.6150,327.1024,-11.4979,-2.1539,100.6387,
295.947478,-0.0184,0.1984,0.9483,0.2186,-0.0333,-0.0522,975.8352,19.2394,12.7368,-44.1396,327.0692,-11.4898,-2.1210,100.6542,
296.047846,-0.0186,0.1963,0.9841,0.2608,0.0207,-0.2469,975.7681,19.7152,12.5538,-44.1274,327.0395,-11.4790,-2.0770,100.6542,
296.148372,-0.0208,0.1940,0.9667,0.1449,0.0192,-0.0354,975.7528,19.5322,12.6636,-42.9318,326.9930,-11.4818,-2.0390,100.6542,
296.248628,-0.0124,0.2000,0.9969,0.2469,-0.0127,-0.0744,975.7406,19.4346,12.6514,-43.7370,326.9684,-11.4737,-1.9722,100.6346,
296.349822,0.0010,0.2099,0.9572,0.2891,-0.0363,0.0247,975.7223,19.6298,12.7490,-43.1270,326.9419,-11.4701,-1.9231,100.6346,
296.450106,0.0001,0.2202,0.9807,0.2463,0.0561,-0.0718,975.6979,19.6176,12.4806,-43.4198,326.9032,-11.4664,-1.8706,100.6346,
296.550609,-0.0254,0.2021,0.9960,0.2583,-0.0181,-0.0069,975.7162,19.7152,12.4684,-44.0176,326.8560,-11.4648,-1.8401,100.7140,
296.651153,0.0025,0.1974,0.9496,0.2888,-0.1058,-0.2432,975.6888,19.6176,12.4684,-43.8224,326.8200,-11.4598,-1.8242,100.7140,
296.751267,0.0117,0.2165,0.9754,0.3475,-0.0915,0.0366,975.6858,19.4346,12.8466,-43.1392,326.7807,-11.4546,-1.7760,100.7140,
296.851516,-0.0118,0.2085,0.9782,0.2029,-0.0208,-0.0539,975.6431,19.5078,12.3830,-43.9200,326.7042,-11.4477,-1.7512,100.3553,
296.951964,0.0022,0.2087,0.9942,0.2198,-0.0413,0.0774,975.6095,18.9222,12.3830,-43.6272,326.6668,-11.4379,-1.7182,100.3553,
297.052319,-0.0118,0.2001,0.9706,0.2690,0.0650,-0.2403,975.5576,19.4590,13.2614,-44.0664,326.6516,-11.4330,-1.7092,100.3553,
297.152742,-0.0170,0.2006,0.9556,0.2479,-0.0189,-0.2338,975.6034,19.6054,12.2854,-44.1152,326.6350,-11.4246,-1.6793,100.1793,
297.253050,-0.0163,0.1927,0.9365,0.0913,0.0568,0.0064,975.5393,19.5200,12.6392,-44.0298,326.5864,-11.4160,-1.6629,100.1793,
297.353388,0.0124,0.2022,0.9733,0.3101,-0.0203,-0.1306,975.5607,19.4346,12.6636,-43.4320,326.5535,-11.4054,-1.6176,100.1793,
297.453871,-0.0057,0.1917,0.9724,0.2791,-0.0772,-0.3480,975.5027,18.7514,12.7246,-44.3592,326.5322,-11.3996,-1.6037,100.4330,
297.553723,-0.0119,0.2028,0.9553,0.1286,-0.0048,-0.2733,975.5149,18.9100,12.2122,-43.2246,326.5106,-11.3913,-1.5880,100.4330,
297.654432,-0.0219,0.2022,0.9773,0.1517,-0.0020,-0.2836,975.4752,19.4224,12.5660,-43.8224,326.4969,-11.3850,-1.5845,100.4330,
297.754399,-0.0127,0.2188,0.9747,-0.0340,0.0150,-0.1540,975.4630,19.0442,12.8222,-43.7492,326.4666,-11.3804,-1.5730,100.1296,
297.855283,0.0077,0.1985,0.9789,0.2321,-0.0644,-0.4617,975.4600,19.6176,12.5782,-43.1148,326.4474,-11.3760,-1.5421,100.1296,
297.955259,-0.0149,0.1901,0.9742,0.2264,0.0206,-0.2654,975.4203,18.7514,12.8344,-43.3588,326.4193,-11.3653,-1.5074,100.1296,
298.056032,0.0207,0.2001,0.9697,0.1882,0.0663,-0.1426,975.3928,18.5562,12.8100,-44.5666,326.3898,-11.3604,-1.4671,100.5242,
298.155932,0.0035,0.2029,0.9969,0.2396,-0.0005,-0.2668,975.3318,19.7152,12.5538,-44.2250,326.3694,-11.3607,-1.4209,100.5242,
298.256355,-0.0056,0.1927,0.9931,0.2126,0.0873,-0.4297,975.3318,19.0686,13.1882,-43.2612,326.3455,-11.3538,-1.4055,100.5242,
298.356471,-0.0275,0.1898,0.9604,0.0162,0.0213,-0.2035,975.3318,19.1418,12.7368,-43.8468,326.3220,-11.3447,-1.4107,100.4486,
298.457102,-0.0148,0.1837,0.9611,0.1203,-0.0623,-0.1670,975.3318,19.1418,12.7490,-43.3466,326.2926,-11.3348,-1.3947,100.4486,
298.557600,-0.0214,0.1978,0.9465,0.1148,0.0085,-0.4113,975.2799,18.9588,12.9076,-44.0542,326.2721,-11.3297,-1.3770,100.4486,
298.657482,-0.0152,0.2011,0.9593,0.0391,0.0565,-0.2784,975.2463,19.8128,12.4806,-43.5174,326.2515,-11.3199,-1.3838,99.9274,
298.757633,-0.0154,0.2014,0.9728,0.1902,0.0252,-0.1936,975.2066,19.6176,12.6514,-43.6272,326.2143,-11.3103,-1.3904,99.9274,
298.858451,-0.0152,0.1956,0.9508,0.1077,0.0120,-0.3045,975.2249,19.1418,12.8222,-43.8468,326.1823,-11.3052,-1.3989,99.9274,
298.958753,0.0046,0.1921,0.9429,0.2698,-0.0465,-0.2286,975.2188,19.2394,12.7246,-44.2494,326.1640,-11.3018,-1.4123,99.9822,
299.058964,-0.0085,0.2042,0.9543,0.1399,0.0653,-0.2331,975.1639,18.9466,12.6514,-43.4442,326.1357,-11.2965,-1.4391,99.9822,
299.158806,-0.0036,0.1803,0.9557,0.2695,-0.0337,-0.2827,975.1639,19.6298,12.8222,-44.1396,326.1130,-11.2897,-1.4559,99.9822,
299.259309,0.0021,0.1984,0.9811,0.1800,0.0013,-0.2134,975.1547,19.7274,12.8344,-43.7370,326.0912,-11.2884,-1.4694,99.5591,
299.359873,0.0044,0.1876,0.9771,0.1770,0.0817,-0.4859,975.1364,19.2394,12.8222,-43.7492,326.0664,-11.2894,-1.4728,99.5591,
299.459947,-0.0328,0.2101,0.9561,0.1747,-0.0006,-0.4148,975.1212,20.0324,12.9320,-43.4320,326.0390,-11.2863,-1.4784,99.5591,
299.560615,-0.0244,0.1868,0.9644,0.0174,-0.0483,-0.2053,975.1181,19.3248,12.4806,-43.1270,326.0091,-11.2803,-1.4714,100.1917,
299.660635,-0.0050,0.1957,0.9522,0.1653,0.0632,-0.3868,975.0754,19.7274,12.7490,-43.5296,325.9865,-11.2783,-1.4616,100.1917,
299.761219,-0.0034,0.2093,0.9389,0.0176,-0.0143,-0.1726,975.0601,19.3248,12.4806,-43.3222,325.9631,-11.2758,-1.4553,100.1917,
299.861426,-0.0022,0.1956,0.9668,0.1795,0.0091,-0.4327,975.0357,19.2394,12.7368,-43.8468,325.9353,-11.2696,-1.4295,100.3948,
299.961423,0.0000,0.1906,0.9735,0.2323,-0.0448,-0.4197,974.9960,19.8494,13.0906,-43.9444,325.9121,-11.2635,-1.4128,100.3948,
300.062025,-0.0109,0.1929,0.9303,0.1870,0.0058,-0.3355,975.0113,19.3614,13.1028,-43.3588,325.8781,-11.2615,-1.3971,100.3948,
300.162382,-0.0207,0.2009,0.9486,0.1259,-0.0000,-0.3879,974.9564,19.6298,12.7612,-42.9318,325.8540,-11.2571,-1.3984,100.5475,
300.262614,-0.0257,0.1965,0.9501,0.0115,-0.0044,-0.2984,974.9472,19.3370,12.7490,-43.3344,325.8403,-11.2476,-1.3846,100.5475,
300.362553,-0.0117,0.1928,0.9517,0.0595,-0.1032,-0.5284,974.8923,19.2516,12.9930,-44.1518,325.8235,-11.2402,-1.3746,100.5475,
300.463106,-0.0062,0.1972,0.9258,0.1085,0.0385,-0.2370,974.8892,19.2760,13.4444,-44.1762,325.8069,-11.2375,-1.3659,100.6781,
300.563508,-0.0406,0.1980,0.9524,0.1551,-0.0085,-0.4101,974.9442,20.3862,12.2976,-43.7858,325.7925,-11.2349,-1.3466,100.6781,
300.663452,0.0081,0.2193,0.9270,0.2303,0.1342,-0.4641,974.8709,19.5322,12.6636,-43.3222,325.7509,-11.2297,-1.3224,100.6781,
300.763814,-0.0070,0.1927,0.9552,0.2247,-0.0010,-0.2090,974.8007,19.2516,12.9198,-43.4442,325.7283,-11.2214,-1.2967,100.7079,
300.864139,-0.0101,0.1977,0.9602,0.0931,-0.0353,-0.2873,974.8099,18.9588,13.0052,-43.9688,325.7144,-11.2211,-1.2772,100.7079,
300.964545,0.0118,0.1931,0.9350,0.1714,-0.0619,-0.3555,974.8007,19.4346,12.6636,-43.3344,325.6989,-11.2227,-1.2626,100.7079,
301.065135,-0.0149,0.2084,0.9429,0.1038,0.0116,-0.3202,974.7946,19.4590,13.1760,-43.8590,325.6805,-11.2208,-1.2489,100.7226,
301.165274,-0.0166,0.2143,0.9414,0.1354,-0.0120,-0.2439,974.7672,18.7514,12.6636,-43.2490,325.6658,-11.2213,-1.2418,100.7226,
301.265609,-0.0260,0.1960,0.9404,0.1389,-0.0014,-0.1903,974.7244,19.8372,12.9076,-44.3348,325.6403,-11.2226,-1.2563,100.7226,
301.366385,-0.0057,0.2016,0.9477,0.0896,0.0459,-0.3725,974.7641,19.3370,12.8222,-43.9444,325.6173,-11.2256,-1.2540,100.7379,
301.466406,0.0019,0.2024,0.9516,0.2531,0.0863,-0.3824,974.7336,19.3492,12.9198,-43.3466,325.5987,-11.2241,-1.2399,100.7379,
301.567495,-0.0061,0.1984,0.9537,0.1993,-0.0264,-0.2666,974.6603,19.5322,12.7368,-43.9322,325.5855,-11.2199,-1.2499,100.7379,
301.667892,0.0040,0.1985,0.9448,0.2079,0.0288,-0.3856,974.6390,19.7152,12.6636,-43.2246,325.5608,-11.2167,-1.2631,100.1344,
301.768228,-0.0029,0.1968,0.9478,0.1947,0.0280,-0.4794,974.6481,19.0686,13.0784,-44.2616,325.5491,-11.2167,-1.2741,100.1344,
301.868916,-0.0218,0.1949,0.9424,0.1262,0.0238,-0.5136,974.6390,19.3370,12.8344,-43.4442,325.5380,-11.2155,-1.2829,100.1344,
301.969088,-0.0178,0.1982,0.9472,0.0370,0.1415,-0.2864,974.6512,18.9710,13.0906,-43.9688,325.5202,-11.2129,-1.3015,100.5333,
302.069172,-0.0093,0.2011,0.9478,0.1427,0.0381,-0.2392,974.5718,19.5322,12.8222,-44.1396,325.5014,-11.2175,-1.3079,100.5333,
302.169739,-0.0188,0.2018,0.9428,0.1593,0.0033,-0.3778,974.5901,19.5200,12.6514,-43.8346,325.4855,-11.2239,-1.3165,100.5333,
302.269789,-0.0127,0.2033,0.9070,-0.0727,-0.0155,-0.3837,974.5474,19.6176,12.4806,-43.4198,325.4704,-11.2268,-1.3252,100.5163,
302.370215,-0.0190,0.2043,0.9335,-0.1261,0.0309,-0.2521,974.5566,19.5444,13.0174,-43.0416,325.4443,-11.2249,-1.3320,100.5163,
302.470461,-0.0180,0.1926,0.9458,0.0638,-0.0272,-0.0802,974.5657,19.4346,12.8222,-43.9444,325.4315,-11.2278,-1.3077,100.5163,
302.570793,-0.0022,0.1915,0.9468,0.1418,0.0205,-0.3414,974.5016,19.0320,12.5660,-43.5418,325.4234,-11.2400,-1.2585,100.1195,
302.670877,-0.0051,0.2063,0.9311,0.1338,0.0304,-0.0442,974.4802,19.2516,12.9076,-44.0542,325.4069,-11.2450,-1.1941,100.1195,
302.771383,-0.0233,0.1881,0.9477,0.0230,-0.0878,-0.2348,974.4283,19.6542,13.1882,-43.6516,325.3940,-11.2458,-1.1601,100.1195,
302.871542,-0.0088,0.2048,0.9423,0.0588,-0.0119,-0.2307,974.4192,19.4712,13.3712,-43.1636,325.3784,-11.2543,-1.1401,100.3490,
302.972174,-0.0027,0.2090,0.9272,0.0666,0.1099,-0.2437,974.3856,19.1540,12.9198,-43.4564,325.3675,-11.2645,-1.0766,100.3490,
303.072261,-0.0206,0.1909,0.9470,0.0643,0.0259,-0.3398,974.3978,19.6542,13.1760,-44.1518,325.3506,-11.2789,-1.0486,100.3490,
303.172576,-0.0232,0.2127,0.9733,0.0323,0.0731,0.0594,974.3063,19.3248,12.6392,-44.2372,325.3442,-11.2826,-1.0089,100.3867,
303.272830,-0.0389,0.2047,0.9775,0.0582,0.0626,-0.0564,974.2941,18.6782,13.0906,-43.8712,325.3264,-11.2998,-1.0124,100.3867,
303.373264,-0.0195,0.2157,1.0016,0.0704,0.0299,-0.1083,974.2941,19.1662,13.0906,-44.0664,325.3141,-11.3173,-0.9654,100.3867,
303.473825,0.0064,0.2042,0.9854,0.0974,0.0709,-0.1460,974.2819,19.5322,12.8100,-44.4446,325.2980,-11.3341,-0.9128,100.4451,
303.574195,0.0098,0.2135,0.9634,-0.0028,0.1317,-0.1033,974.2362,18.7758,13.1882,-43.2734,325.2858,-11.3461,-0.8595,100.4451,
303.674509,-0.0186,0.1834,1.0347,-0.0130,-0.0622,-0.1404,974.2667,18.9466,12.8222,-44.1518,325.2474,-11.3517,-0.8270,100.4451,
303.775313,-0.0068,0.2002,0.9900,-0.0086,0.0810,-0.2531,974.1752,18.7514,12.6392,-44.0542,325.2378,-11.3642,-0.7912,100.4142,
303.875316,-0.0084,0.2004,0.9595,0.0014,0.0247,-0.1795,974.2057,18.7636,13.0052,-43.6638,325.2236,-11.3793,-0.7546,100.4142,
303.975598,-0.0131,0.2102,0.9601,-0.0225,0.1548,-0.2102,974.1813,19.3248,12.4684,-44.0298,325.2105,-11.3883,-0.7267,100.4142,
304.076015,-0.0143,0.2101,0.9557,0.0027,0.0284,0.3673,974.1385,19.6298,12.8222,-43.9322,325.1980,-11.3968,-0.7089,100.4899,
304.176530,0.0113,0.1828,0.9911,-0.0824,0.0604,-0.1191,974.0531,19.3492,12.9076,-43.9444,325.1802,-11.4162,-0.6974,100.4899,
304.277102,0.0042,0.2031,0.9655,0.1554,0.0401,-0.1908,974.0653,19.7274,12.7368,-44.0298,325.1660,-11.4334,-0.6824,100.4899,
304.377126,-0.0090,0.2047,0.9872,0.1346,0.0327,0.1657,974.0806,18.6782,13.1760,-43.7736,325.1479,-11.4423,-0.6809,100.6354,
304.477636,-0.0277,0.2052,0.9897,0.0322,-0.0130,0.0119,974.0470,19.6298,12.7490,-43.4320,325.1290,-11.4553,-0.6838,100.6354,
304.578064,-0.0082,0.1995,0.9873,0.0131,0.0812,0.1217,974.0532,19.0564,12.9076,-44.3592,325.1074,-11.4712,-0.6877,100.6354,
304.678291,-0.0399,0.1909,0.9848,0.1463,0.1358,-0.2248,974.0135,18.9954,13.6152,-44.1884,325.0959,-11.4817,-0.6649,99.8084,
304.779183,-0.0070,0.2038,0.9574,0.0533,-0.0166,0.2489,974.0318,18.9466,12.7246,-44.5544,325.0878,-11.4848,-0.6453,99.8084,
304.879243,-0.0256,0.2022,0.9843,-0.0666,-0.0001,0.0640,973.9738,19.3248,12.5782,-43.0294,325.0774,-11.4936,-0.6537,99.8084,
304.979697,-0.0068,0.2210,1.0009,-0.0491,0.0358,-0.0834,973.9341,19.9104,12.6636,-43.3222,325.0587,-11.5040,-0.6513,99.4339,
